title,author,avg_rating,rating_count,year_published,all_genres,Other,activism,adult,bestseller,children/young adult,fantasy,fiction,guide,history,inspirational,literature,non-fiction,other,poetry,romance,science,spiritual/religious,sport
"The Testaments (The Handmaid's Tale, #2)",Margaret Atwood,4.2,0,2019,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Thing About Jellyfish (Hardcover),Ali Benjamin,4.1,0,2015,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Things They Carried (Paperback),Tim O'Brien,4.14,0,1990,history,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Third Wheel,Jeff Kinney,4.1,3381,2003,"Other, children/young adult, fiction, literature, other",1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"The Thirteen Problems (Miss Marple, #0.5)",Agatha Christie,3.94,0,1932,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Thorn (Rose Trilogy, #1)",Beverly Lewis,4.19,0,2010,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"The Three-Body Problem (Remembrance of Earth’s Past, #1)",Liu Cixin,4.08,0,2006,"fantasy, science",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Thursday Murder Club,Richard Osman,4.0,270,2020,"Other, bestseller, fiction",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"The Thursday Murder Club (Thursday Murder Club, #1)",Richard Osman,3.86,0,2020,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Tibetan Book of Living and Dying (ebook),Sogyal Rinpoche,4.21,0,1992,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Time Keeper (Hardcover),Mitch Albom,3.9,0,2012,inspirational,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Time Machine,H. G. Wells,3.89,8611,1895,"Other, children/young adult, fantasy, fiction, literature, other",1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
The Time Machine (Paperback),H.G. Wells,3.89,0,1895,fantasy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Time Traveler's Wife (ebook),Audrey Niffenegger,4.0,0,2003,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Tipping Point: How Little Things Can Make a Big Difference (Paperback),Malcolm Gladwell,4.01,0,2000,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Titan's Curse,Rick Riordan,4.43,3146,2007,"Other, bestseller, children/young adult, fantasy, fiction",1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
The Travelling Cat Chronicles (Kindle Edition),Hiro Arikawa,4.33,0,2012,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Tree of Life: An Illustrated Study in Magic (Paperback),Israel Regardie,4.14,0,1931,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Triumph of the Moon: A History of Modern Pagan Witchcraft (Paperback),Ronald Hutton,4.24,0,1999,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Troop (Hardcover),Nick Cutter,3.83,0,2014,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Twelve Dates of Christmas (Kindle Edition),Jenny Bayliss,3.55,0,2020,guide,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Two Gentlemen of Verona (Mass Market Paperback),William Shakespeare,3.39,0,1594,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Two Noble Kinsmen (Paperback),William Shakespeare,3.4,0,1614,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Two Towers,J.R.R. Tolkien,4.36,12198,1954,"Other, children/young adult, fantasy, fiction, literature, other",1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
"The Two Towers (The Lord of the Rings, #2)",J.R.R. Tolkien,4.5,0,1954,fantasy,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Ugly Duckling,Hans Christian Andersen,4.39,1127,1851,"Other, children/young adult, fiction",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
The Ultimate Harry Potter and Philosophy: Hogwarts for Muggles (The Blackwell Philosophy and Pop Culture Series),Gregory Bassham,,0,,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Unbearable Lightness of Being (Paperback),Milan Kundera,4.11,0,1984,fiction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Underground Railroad (Hardcover),Colson Whitehead,4.06,0,2016,"non-fiction, sport",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"The Unhoneymooners (Unhoneymooners, #1)",Christina Lauren,3.9,0,2019,"Other, adult, romance",1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Unofficial Harry Potter Cookbook: From Cauldron Cakes to Knickerbocker Glory--More Than 150 Magical Recipes for Wizards and Non-Wizards Alike (Unofficial Cookbook Gift Series),Dinah Bucholz,4.09,0,2010,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Untethered Soul: The Journey Beyond Yourself (Paperback),Michael A. Singer,4.21,0,2007,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"The Unwanted Wife (Unwanted, #1)",Natasha Anders,3.77,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Upside of Falling (Hardcover),Alex Light,3.6,0,2020,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The V Girl: A Coming of Age Story (Kindle Edition),Mya Robarts,3.96,0,2015,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Vacationers (Hardcover),Emma Straub,3.15,0,2014,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Vagina Monologues (Paperback),V (formerly Eve Ensler),3.87,0,1996,"Other, activism",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Vanishing Half (Hardcover),Brit Bennett,4.12,0,2020,"romance, sport",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The Very Hungry Caterpillar,Eric Carle,3.99,6100,1969,"Other, bestseller, children/young adult, fiction, other, science",1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
The Very Hungry Caterpillar (Board book),Eric Carle,4.34,0,1969,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Very Secret Society of Irregular Witches (Paperback),Sangu Mandanna,4.04,0,2022,"other, romance",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
The Viscount Who Loved Me,Julia Quinn,4.34,456,2000,"Other, bestseller, fiction",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"The Viscount Who Loved Me (Bridgertons, #2)",Julia Quinn,3.99,0,2000,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,4.09,0,1952,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"The Walking Dead, Vol. 1: Days Gone Bye (Paperback)",Robert Kirkman,4.27,0,2004,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Wall of Winnipeg and Me (Kindle Edition),Mariana Zapata,4.16,0,2016,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley,4.49,0,2015,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The War of Art (Paperback),Steven Pressfield,3.97,0,2002,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The War of the Worlds,H. G. Wells,3.81,8880,0,"Other, children/young adult, fiction, literature, other",1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
The Warmth of Other Suns: The Epic Story of America's Great Migration (Hardcover),Isabel Wilkerson,4.48,0,2010,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Waste Land (Paperback),T.S. Eliot,4.11,0,1922,poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Waste Land and Other Poems (Paperback),T.S. Eliot,4.22,0,1922,poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Way I Used To Be,Amber Smith,4.19,324,2016,"Other, bestseller, children/young adult, fiction",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"The Way I Used to Be (The Way I Used to Be, #1)",Amber   Smith,4.14,0,2016,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Way of Kings,Brandon Sanderson,4.54,2416,2010,"Other, bestseller, fantasy, fiction",1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
The Way of Zen (Paperback),Alan W. Watts,4.16,0,,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"The Way of the Superior Man: A Spiritual Guide to Mastering the Challenges of Women, Work, and Sexual Desire (Paperback)",David Deida,4.06,0,1997,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Wealth of Nations,Adam Smith,4.07,930,1776,"Other, fiction, history, literature, other",1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
The Wedding People (Hardcover),Alison Espach,4.09,0,2024,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Weight of Glory (Paperback),C.S. Lewis,4.38,0,1949,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Well of Ascension,Brandon Sanderson,4.4,2268,2007,"Other, fantasy, fiction",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"The Wicked + The Divine, Vol. 1: The Faust Act (Paperback)",Kieron Gillen,,0,,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Wicked King (The Folk of the Air, #2)",Holly Black,4.27,0,2019,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Wild Edge of Sorrow: Rituals of Renewal and the Sacred Work of Grief (ebook),Francis Weller,4.38,0,2015,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Wild Robot,Peter Brown,4.4,690,2016,"Other, bestseller, children/young adult, fiction, other, science",1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"The Wild Robot (The Wild Robot, #1)",Peter  Brown,4.21,0,2016,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"The Will of the Many (Hierarchy, #1)",James  Islington,4.6,0,2023,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Will to Change: Men, Masculinity, and Love (Paperback)",bell hooks,4.35,0,2003,"activism, non-fiction",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It (Hardcover)",Kelly McGonigal,4.13,0,2011,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Wind in the Willows,Kenneth Grahame,4.08,6095,1908,"Other, children/young adult, fantasy, fiction, literature, other, science",1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0
The Wind in the Willows (Paperback),Kenneth Grahame,4.02,0,1908,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"The Wingman (Vancouver Storm, #3)",Stephanie  Archer,3.93,0,2024,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Winter's Tale (Paperback),William Shakespeare,3.71,0,1623,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Witch Doesn't Burn in This One (Women Are Some Kind of Magic, #2)",Amanda Lovelace,3.73,0,2018,poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"The Witch's Book of Self-Care: Magical Ways to Pamper, Soothe, and Care for Your Body and Spirit (Hardcover)",Arin Murphy-Hiscock,3.9,0,2018,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Witch's Path: Advancing Your Craft at Every Level (Paperback),Thorn Mooney,4.29,678,2021,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Witches,Roald Dahl,4.15,3741,1983,"Other, children/young adult, fiction, literature, other",1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
The Woman in Me (Hardcover),Britney Spears,3.83,0,2023,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Woman in the Window (Kindle Edition),A.J. Finn,3.94,0,2018,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Women (Hardcover),Kristin Hannah,4.59,0,2024,history,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
The Wonderful Wizard of Oz,L. Frank Baum,3.96,13447,1899,"Other, children/young adult, fantasy, fiction, history, literature, other",1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
The Words (Kindle Edition),Ashley Jade,4.3,0,2022,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Wrath and the Dawn (The Wrath and the Dawn, #1)",Renée Ahdieh,4.04,0,2015,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Yacoubian Building (Paperback),Alaa Al Aswany,3.71,0,2002,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"The Year We Fell Down (The Ivy Years, #1)",Sarina Bowen,3.93,0,2014,"Other, other",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Year of Magical Thinking (Paperback),Joan Didion,3.93,0,2005,"non-fiction, other",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Yellow Wall-Paper (Paperback),Charlotte Perkins Gilman,4.07,0,1892,"activism, non-fiction",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Yellow Wallpaper,Charlotte Perkins Gilman,4.0,1862,1899,"Other, fiction, science",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
The Zombie Room (Kindle Edition),R.D. Ronald,3.92,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The art of money getting, or, Golden rules for money getting",P. T. Barnum,4.36,140,1880,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The art of persuasion,Bob Burg,3.44,54,2011,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The art of thinking clearly,Rolf Dobelli,4.0,352,2013,"Other, science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The daily stoic,Ryan Holiday,4.56,18,2016,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The game of life and how to play it,Florence Scovel Shinn,4.31,364,1925,"Other, science, spiritual/religious",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The joy of sex,Alex Comfort,3.44,135,1972,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The millionaire fastlane,M. J. DeMarco,4.67,18,2011,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The millionaire next door,Thomas J. Stanley,3.88,416,1996,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The obstacle is the way,Ryan Holiday,3.7,184,2014,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The psychology of money,Henry Clay Lindgren,3.3299999999999996,30,1991,"Other, literature",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"The science of getting rich, or, financial success through creative thought",Wallace D. Wattles,4.11,418,1910,"Other, fiction",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The selfish gene,Richard Dawkins,4.42,2925,1976,"Other, literature",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The six pillars of self-esteem,Nathaniel Branden,4.77,156,1994,"Other, science",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The things you can see only when you slow down,Haemin Sunim,4.5,350,2017,"Other, science, spiritual/religious",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
The untethered soul,Michael A. Singer,4.32,133,2007,"Other, bestseller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The way of the superior man,David Deida,4.26,310,1997,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The world of psychology,Samuel E. Wood,3.27,154,1992,"Other, literature, science",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
The worldly philosophers,Robert L. Heilbroner,4.26,986,1953,"Other, history",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Their Eyes Were Watching God (Paperback),Zora Neale Hurston,3.99,0,1937,"non-fiction, sport",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Their Vicious Darling (Vicious Lost Boys, #3)",Nikki St. Crowe,3.95,0,2022,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Then She Was Gone,Lisa Jewell,4.33,483,2017,"Other, bestseller, fiction, literature",1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"There Are No Saints (Sinners, #1)",Sophie Lark,3.79,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
There There (Hardcover),Tommy Orange,3.97,0,2018,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"These Broken Stars (Starbound, #1)",Amie Kaufman,3.89,0,2013,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
These Violent Delights (Hardcover),Micah Nemerever,3.93,0,2020,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"These Violent Delights (These Violent Delights, #1)",Chloe Gong,3.8,0,2020,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
They Both Die at the End,Adam Silvera,4.09,1320,2017,"Other, bestseller, children/young adult, fiction, other, romance",1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"They Both Die at the End (They Both Die at the End, #1)",Adam Silvera,3.75,0,2017,"Other, activism, other",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"They Do It With Mirrors (Miss Marple, #5)",Agatha Christie,3.78,0,1952,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They Never Learn (Kindle Edition),Layne Fargo,3.9,0,2020,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
They Say / I Say: The Moves That Matter in Academic Writing (Paperback),Gerald Graff,3.78,0,2006,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Things Fall Apart,Chinua Achebe,3.87,4758,1958,"Other, children/young adult, fiction, history, literature",1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
"Things We Hide from the Light (Knockemout, #2)",Lucy Score,4.03,0,2023,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Things We Left Behind (Knockemout, #3)",Lucy Score,4.4,0,2023,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Things We Never Got Over,Lucy Score,4.25,288,2022,"Other, bestseller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Things We Never Got Over (Knockemout, #1)",Lucy Score,4.13,0,2022,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Think Again,Adam Grant,3.5699999999999994,280,2021,"Other, fiction, science",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"Think Faster, Talk Smarter",Matt Abrahams,1.0,1,2023,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Think Like a Monk,Jay Shetty,3.91,390,2020,"Other, bestseller",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Think and Grow Rich,Napoleon Hill,4.01,13676,1937,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thinking, Fast and Slow (Hardcover)",Daniel Kahneman,4.17,0,2011,"non-fiction, other",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Thinking, fast and slow",Daniel Kahneman,4.1,7175,2011,"Other, bestseller, literature, science",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Thinner,Stephen King,3.57,870,1984,"Other, children/young adult, fiction, literature",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"Third Girl (Hercule Poirot, #40)",Agatha Christie,3.69,0,1966,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thirteen Reasons Why (Hardcover),Jay Asher,3.84,0,2007,"Other, other",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Thirty Days to Better English,Norman Lewis,3.25,60,1965,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Bridge Called My Back: Writings by Radical Women of Color (Paperback),Cherríe L. Moraga,,0,,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Is How You Lose the Time War (ebook),Amal El-Mohtar,3.85,0,2019,"activism, fiction",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
This One Summer (Hardcover),Mariko Tamaki,3.69,0,2014,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This Place: 150 Years Retold (Paperback),Kateri Akiwenzie-Damm,4.35,0,2019,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"This Present Darkness (Darkness, #1)",Frank E. Peretti,4.24,0,1986,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
This Summer Will Be Different (Paperback),Carley Fortune,3.9500000000000006,0,2024,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
This Tender Land (Hardcover),William Kent Krueger,4.39,0,2019,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
This Thing Called love,Deblina Bhattacharya,3.82,66,2024,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
This is Going to Hurt: Secret Diaries of a Junior Doctor (ebook),Adam Kay,4.4,0,2017,science,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
This is me letting you go,Heidi Priebe,3.14,14,2016,"Other, romance",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Thornhedge (Hardcover),T. Kingfisher,3.93,0,2023,fiction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Those Three Little Words (The Vancouver Agitators, #2)",Meghan Quinn,4.04,0,2022,sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Three Act Tragedy (Hercule Poirot, #11)",Agatha Christie,3.84,0,1934,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Books of Occult Philosophy (Paperback),Cornelius Agrippa,4.12,0,1510,spiritual/religious,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time (Paperback),Greg Mortenson,3.66,0,2006,"inspirational, non-fiction",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Three Essays on the Theory of Sexuality (Paperback),Sigmund Freud,3.64,0,1905,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Swedish Mountain Men (Paperback),Lily Gold,3.88,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three Women (Hardcover),Lisa Taddeo,3.71,0,2019,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Throne of Glass,Sarah J. Maas,4.12,2850,2012,"Other, bestseller, children/young adult, fantasy, fiction, literature",1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Through the Woods (Hardcover),E.M. Carroll,3.94,0,2014,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time Is a Mother (Hardcover),Ocean Vuong,3.92,0,2022,poetry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Timon of Athens (Paperback),William Shakespeare,3.45,0,1605,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiny Habits: The Small Changes That Change Everything (Hardcover),B.J.  Fogg,4.13,0,2019,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Tipping the Velvet (Paperback),Sarah Waters,4.05,0,1998,activism,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tis the Season for Revenge (Seasons of Revenge, #1)",Morgan  Elizabeth,3.9,0,2022,guide,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Titus Andronicus (Mass Market Paperback),William Shakespeare,3.67,0,1594,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To All the Boys I've Loved Before,Jenny Han,4.08,384,2014,"Other, bestseller, children/young adult, fiction, romance",1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"To All the Boys I've Loved Before (To All the Boys I've Loved Before, #1)",Jenny Han,4.04,0,2014,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"To Be Taught, If Fortunate (Paperback)",Becky Chambers,4.2,0,2019,"fiction, science",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
To Kill a Mockingbird,Harper Lee,4.13,11045,1960,"Other, children/young adult, fiction, literature",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
To Kill a Mockingbird (Paperback),Harper Lee,4.26,0,1960,"fiction, non-fiction, sport",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
To Love Jason Thorn (Kindle Edition),Ella Maise,3.76,0,2015,romance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Toil & Trouble: 15 Tales of Women & Witchcraft (Hardcover),Jessica Spotswood,,0,,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Tokyo Ghoul, Tome 1 (Tokyo Ghoul, #1)",Sui Ishida,4.4,0,2012,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tomorrow Sex Will Be Good Again: Women and Desire in the Age of Consent (Hardcover),Katherine Angel,4.06,0,2021,Other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tomorrow, and Tomorrow, and Tomorrow (Hardcover)",Gabrielle Zevin,4.12,0,2022,other,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Tools of Titans: The Tactics, Routines, and Habits of Billionaires, Icons, and World-Class Performers (Kindle Edition)",Timothy Ferriss,4.1,0,2016,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Topology (Hardcover),James R. Munkres,4.3,0,1974,literature,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Tracks (Love Medicine. #3),Louise Erdrich,3.94,0,1988,non-fiction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
